inventory_id,aisle_number,expiry_date,manufactured_date,quantity,row_number,sku,product_id,store_id
707,P,7/2/2019,11/8/2018,65,2,1Cv4QXxvSuqqBY3VyDooEXqDrebYkMWzS1,218,19
708,I,9/29/2019,7/15/2018,27,8,1NPzsmELhzZd9Pm3Xut9oGSGoZXJo81Bhz,880,77
709,B,10/21/2019,3/18/2019,95,7,1MuRbDc9NLuhbmNu4kdGgxf8BUMzSowA8R,465,19
710,O,11/5/2019,1/25/2019,22,1,1H8rugDJA79MYHLGmX1pfqEDPUC2DaNZYR,64,82
711,L,11/20/2019,1/17/2019,40,9,1GrJkQdiZW2sxobKR3qPSYgvcjVqwqgFTA,687,91
712,P,7/25/2019,9/21/2018,32,5,19D42WLSCxnLd1JQ4dNBaXwSmThSWk8kwn,242,21
713,P,7/20/2019,1/31/2019,96,4,1N4MLqZ9u8Wvks6ETBrQyRV5RgrniKRPyF,410,19
714,F,8/27/2019,4/15/2019,78,8,18NmwKNgUWmzps3drRNLTupZYbLH284LwV,672,74
715,C,8/11/2019,7/29/2018,30,3,1Dtw6Km4tpBf3JVoXzbMc2hmVuSxYu5uaM,705,63
716,O,8/25/2019,2/27/2019,58,3,1L2pB5dfKH7tQbAtwYEmBVPphqumooa5Sb,590,3
717,P,8/31/2019,6/3/2018,36,6,1E27obxeXRrR3HpZunNuJAikkcZEfDD2Sx,733,9
718,N,10/15/2019,10/24/2018,95,3,18s2SiMKxJBrEE8M17Ers5z21ZqiuKXu75,535,10
719,B,9/16/2019,4/14/2019,84,1,17wYRKybV6SYXftXRPAugvyP8hn5YRX68v,120,18
720,L,8/9/2019,11/15/2018,43,10,18GnBq3ZSoCebYVPnYfXhQmisxxqUgZSd6,506,17
721,K,8/1/2019,5/20/2018,80,6,134Snkq8hKoroe8EUd2bCeT1XAaZxZYUxh,277,29
722,N,11/12/2019,5/14/2018,71,2,1DWD1QixcqV4HWPdrePXBJ77CgZR1z64p5,683,68
723,A,11/14/2019,5/22/2018,58,7,172reNuUSbgVn3fF5wGchpZ5wSqbRCYEzY,244,7
724,A,7/4/2019,3/22/2019,15,3,1DEFD8J6HBpXQcmfqpm6qHDmBPs8puj3SJ,867,87
725,M,10/26/2019,2/13/2019,35,10,1FwfmGDJEnMxULnLeeuWwC5RRVk8YbURa4,169,99
726,G,10/29/2019,11/7/2018,20,3,1KBnMjF7wmACSzkijnmagU6Z9Sn3fNdwiM,858,63
727,N,11/25/2019,1/24/2019,54,8,1CBPm1Yo66cQh2zH8tSB8xEmuYFY9n1uFi,227,99
728,G,11/13/2019,1/8/2019,89,10,1219neivjrDA7VFtNiRL7bPRMDghNZtco9,768,62
729,D,7/24/2019,6/11/2018,65,10,1Bbjgja14cnCXgNZPtoieUogJ1xvKtn5B3,806,64
730,E,8/29/2019,12/30/2018,16,10,1NTwm6HxbLHvAzbKXJroNVc5Z4u2NUA2Lq,958,10
731,M,7/5/2019,11/26/2018,15,7,18QyWUD4sknsGMLfshxom5eNtPdKmbydJi,782,98
732,M,7/17/2019,6/26/2018,68,6,1Q9BbDj3YQYEUe77dUe9c7QRWmq7NoQHrL,600,9
733,B,9/9/2019,6/7/2018,63,5,1Ez6YhZhocHkNjSVzv78SUZNWpaWHAuYUi,455,77
734,I,6/7/2019,6/17/2018,22,7,1AUcLzhSh8QcBsr8tLcaJBBfgPBwBb497A,880,52
735,O,10/31/2019,12/11/2018,39,8,18ExU1kjJXRQ5xjbuK64vcHv3jQSrGseP9,665,49
736,D,9/1/2019,4/24/2019,53,10,1JNwp59Bv9sDTVqH2ygtZKVxSdGe9oYsbT,343,65
737,J,7/29/2019,10/13/2018,68,3,15fNPAZc3xSHBLi6nKhUrrGZsHHY8PQ71N,98,22
738,K,7/24/2019,4/8/2019,93,3,18gyfhRHVLgYKCgu7bZomMbGo6MyFXgjZv,851,98
739,G,9/30/2019,10/21/2018,2,1,1PeDFZ1Kc6gC2kUQDt2YtZ1eBoPRWpSx7C,238,53
740,L,9/14/2019,1/5/2019,39,2,12YQdxQxdXrDij3FT53KhsSJXuvVoG2ir4,259,77
741,E,8/19/2019,11/3/2018,48,2,1PjZnjwN5HcqnfVbh3sDGegmjWnd2fhLU8,215,68
742,K,7/21/2019,5/3/2018,41,7,1BMsCpmUGzy4psHVV6XX9peKAsWA4y6WxN,480,71
743,F,7/11/2019,9/27/2018,87,2,19TvxfEujMRi8WLfuMwvXNuj33nzSVvy8a,671,35
744,H,6/22/2019,9/19/2018,41,10,1GReMw14r11SUHhmBLpv5eXnpa2gtF8knK,415,22
745,F,7/2/2019,8/11/2018,18,5,112jDUiEzMpakj5Kb6aaVbanmSxFn8pMEE,116,22
746,P,6/13/2019,7/14/2018,82,7,1C9fjdBsj9L3BjogNAk6H7soYm1YijRMko,739,13
747,M,6/17/2019,6/3/2018,63,4,15Gekn6XBk163LFRKinyJHN8XgLwwdrkSR,82,46
748,A,11/29/2019,5/30/2018,36,10,1PMvJbCwmHgWWjKAniXHSwpNrTk8nsE54C,788,12
749,N,10/7/2019,6/26/2018,78,1,1LyPj92mkTEqdUqiB7Em6AzPFZRZPr4uUw,595,84
750,P,9/3/2019,6/13/2018,81,7,1EtyznBSJVxDeWrWMp711Sp47Bhi3eH2x4,727,15
751,O,8/18/2019,2/17/2019,70,1,1P9jJC28aadNFEunJEDoZ4Es4fFWkWWie7,204,90
752,K,9/13/2019,7/20/2018,32,4,15VyVBPj6p7K1kbb4pvf7Wyu2EH4T8YrCA,904,35
753,J,6/15/2019,6/10/2018,43,6,1PxmeGgoA3vaUh2JhUHdhYCZMDcqoAU1BM,743,100
754,J,6/22/2019,2/28/2019,54,9,17ozBwtFFgXACJhf9aPVofgygBpsKQG5iE,773,13
755,B,11/26/2019,1/1/2019,16,3,1GqRBmKJftVgXZ7nF4U7towCvdRR8Wveiw,472,25
756,K,8/13/2019,12/17/2018,18,5,1EV9PwMYUjbXcZG62beRWjtTgFoAKBJv2e,3,43
757,H,9/15/2019,1/11/2019,64,2,1DBCwqcMC4faAdTj8FTZZFY8FkMqaqqQae,295,68
758,P,9/24/2019,2/27/2019,18,2,1HGya6VMmKAMjqWEUy98g8i3M5Rna9vGct,11,55
759,F,7/31/2019,10/21/2018,58,10,14HmowN7mUgXQhZ3SNzh5YBNapjwz69iNq,48,32
760,J,11/10/2019,9/23/2018,87,2,1CTgMGFpsresuiRw5pmQ1nqwv47zzr6XfL,799,64
761,L,7/16/2019,11/30/2018,82,2,1JzJ6Lr2bAYRQdmW1fqdrPRX7R1VU8JwdP,915,34
762,F,7/30/2019,6/14/2018,45,9,15UN3tLhsgvnvc2mSohsdVf35HTbMHLyfH,59,10
763,J,9/25/2019,2/10/2019,2,8,16dXuTatxVfcjxnnCDtp8WaX6puCVRBmUC,72,80
764,P,9/4/2019,3/16/2019,38,1,12HpR4RRsmya9kZxE6P7wtWXF59ZEa3H1N,314,54
765,P,11/23/2019,9/14/2018,19,1,19Gn1JFwKAvxkMjq4jDFPRskQ7C8qXgCLN,686,36
766,A,6/7/2019,12/7/2018,32,6,1C9ewzEd7mmQ3pGxuT4W8PN3WUimHpQVJ3,879,100
767,H,8/31/2019,8/23/2018,100,1,1MgTt8zRhVf1SfDDL5Y6EGmjewzxaQHDBs,38,43
768,A,8/9/2019,4/4/2019,51,2,19GHnCvqCMCEN2MksR268JkbwXjmzFLstM,241,82
769,A,9/28/2019,7/26/2018,1,1,192SourPzGJaPwxwiCBDfMBrwn46c5za6Y,77,51
770,H,6/8/2019,2/24/2019,94,6,15MMkCioAQztrwjmsVGhALejEa7r8uajrn,584,47
771,G,8/18/2019,6/2/2018,83,4,1GzhnWGJBsRa1EHPe5dbJijVNDpCyguGvW,599,53
772,P,8/18/2019,6/14/2018,100,6,1MxdCCNDjqhz4XHcKoEvBsnTEq5vaVAeCo,972,8
773,F,6/30/2019,6/9/2018,3,1,1Pf7gTDroWvGYH63a3K8MRe3kHRVjCDcfd,986,60
774,M,9/18/2019,11/29/2018,54,3,1PogrbXh1FwHbXaVdgK8onik9gs8UQ4Hr7,693,93
775,C,11/28/2019,4/13/2019,45,4,1EgBSpeojxPx7GswXF5bcWh3VRdUqywsa2,481,71
776,O,6/19/2019,4/27/2019,70,1,1QFSNUiJ3iesqhQFesSJS8nroJMDKCSmjK,43,13
777,M,10/2/2019,6/1/2018,77,5,1H1M2QKYHZrMxWnGgwHPFDnjf3ujYHZPXs,485,88
778,K,11/4/2019,9/30/2018,55,6,1BFFLhVtPBjRs4w6BstN5da8e6kRdDzZ5j,771,69
779,G,11/7/2019,5/18/2018,22,4,14EFbwR6RzEgGnzXhPyMUJTg5opBbrbmLx,826,68
780,C,9/18/2019,2/18/2019,21,1,1A7dWa7UHwaojv5REnxzw7VUvYw2xWe5sA,546,65
781,H,6/4/2019,8/22/2018,91,3,14oGVpz2gHDD2uQKVxpwj13RkXHkjrSudu,674,100
782,J,11/25/2019,11/26/2018,87,4,1AvWymABiRgynjMzaUvpoLurybS5Xp9tbu,430,31
783,F,7/24/2019,9/16/2018,80,9,1JDY1FzSfqajUu1714xkxZ5Pv8JJUk3Uqb,932,82
784,A,6/28/2019,11/3/2018,87,6,1NrFqqhAkUqJE8cAjd6ZVDWA7gkxxkMH2U,763,44
785,F,11/2/2019,11/14/2018,94,6,1HnAdbsr8DXYvNZkrHQrTrdEibhpuGUL7Y,9,52
786,B,7/27/2019,10/24/2018,35,7,1G1cAwnxqVyT1kxRnbU2shE24FFiiTosQt,563,69
787,B,9/1/2019,10/13/2018,21,2,1F3DR4qGHYc6WrFe4uGgWkDPjvDiYYFW4,594,64
788,L,11/27/2019,5/18/2018,99,9,17Ho1ErQRfV6P3Yu8SMq9wy3zYEqmfcLyf,762,41
789,O,10/8/2019,4/14/2019,42,3,1HTZoF25UsSfXyU1CAYYTS9NsnPZtYH5Ro,580,43
790,N,8/29/2019,11/6/2018,58,2,1DtB9Qaegvv2Bi4LUezr1V52F6hLBTn2Fn,575,45
791,E,11/26/2019,12/15/2018,7,2,1FneymDpYzSfqwXmyBMYxE8NffJ4VJ7R4m,433,15
792,J,8/6/2019,3/30/2019,48,9,1Hvjfonrpfax76EoFHYCVrwnzKQ7t58dK,15,39
793,F,8/12/2019,8/21/2018,14,10,1CAfqX27jVaFAgPJexz42s4KE44YPbMN7E,79,23
794,E,6/21/2019,12/22/2018,7,6,15pL8ejjWHoMLV3aqB2bK35V29QV1SXj76,98,10
795,N,11/4/2019,4/6/2019,40,2,1LvoPKSt1mGaH4Tpn6sABd5Epwm6T6CTHE,102,26
796,C,8/8/2019,12/27/2018,15,9,1DxJX1mK3DPSFBz5mBEiBgjsuqi9qiAT4E,251,54
797,J,6/3/2019,9/17/2018,50,10,1FpFCkVuCgRTAeQjap5nLomo6NxusL6c5z,149,45
798,E,8/17/2019,2/22/2019,59,3,1HL3WkpdXHqBVjbgaxH5nHFBVwoH8d4oCa,80,81
799,A,10/2/2019,8/9/2018,92,5,1GV6UCzpqt3bwpau1K6Jmqt4wYqYvJnQU,270,71
800,I,6/23/2019,8/23/2018,64,5,15ZyeC9gYbrYD4wZnsorXTmJ8QqtPbhPP2,785,51
801,C,6/18/2019,2/24/2019,47,8,1BmZeyUcPFqPcM6J8a3B878KWtw2m5RWbT,861,97
802,J,11/1/2019,4/26/2019,27,2,1PrcLcqpAKH63Z7D8mKP51qQr3sFLCKdnK,893,43
803,E,11/15/2019,12/2/2018,85,8,1FZm8tFhRzVpHawtFXpv4JdVPPxe5hataD,272,52
804,E,6/11/2019,3/27/2019,62,8,12ZPmagA4qJoX4VWhv6vBDCpy7qmsmmtKT,331,84
805,A,6/30/2019,4/4/2019,63,5,1YRmpgJHYZxjJy9xAKJc8rXej2mazveyE,427,79
806,N,10/17/2019,1/30/2019,3,6,18gSttX12muiFzCg6AqoxcdGuRGxxTCtrd,271,45
807,I,10/27/2019,11/13/2018,29,4,1CP4fVgGX2XcLAeD8v2AgL8DNYap7cZEKW,582,28
808,J,11/13/2019,9/22/2018,13,4,1Gji51V5ZLbhMN9ow4QKoawkNRko7XUw6P,5,37
809,O,8/10/2019,8/4/2018,15,7,136pqLYuVoyqRD41pyfq5AmodXwXQGKuC1,399,10
810,K,6/8/2019,1/10/2019,80,6,1DwaJRr7atWzzY3XfRLWuaHUHEQhXExSW4,655,62
811,O,9/16/2019,3/21/2019,92,1,123uJ8jgC29pJceN2ud5xBiKQMk4U4b9JZ,631,78
812,L,8/17/2019,7/17/2018,27,9,1LNt6CVnsK1rM5cV4sMSiJPS9pL7UL6xSA,26,34
813,B,9/7/2019,11/4/2018,34,6,19Tgg7s8v1pkvCi7JhxZfvE4kY95vikLqb,1,42
814,D,8/3/2019,10/11/2018,17,5,1BjWvRXBxqmRQ5zB2JpatMDNutBEpCFNdN,780,19
815,F,8/26/2019,3/23/2019,87,7,1FTRbGGh16VjWTc1GPM468kjjaAb868RJs,305,49
816,B,9/10/2019,9/27/2018,92,7,17o4iLbhsfFEzx5kru5wMDmgJyCYXtT4a2,459,68
817,F,6/18/2019,6/17/2018,41,10,18gqYPXfWkUPRpGZogsNLLCBJ8Dn7KdKdT,820,36
818,P,6/11/2019,6/20/2018,40,3,1NjtQjU3Ad1VSBp4VV2GXyYT3dgHqfpffd,487,66
819,D,9/19/2019,8/14/2018,92,7,1DHXQfAhh2mrTAJKDdhVtpqUyAbS2y3wJY,627,91
820,E,7/19/2019,11/19/2018,75,7,17yemYrpieN4G3f3stubaNgq1atVvBaMTD,793,21
821,O,10/30/2019,7/18/2018,13,9,18MB8RvWSdSybyVHhYCGD7gswHAAncPLAe,443,34
822,I,7/13/2019,12/4/2018,46,2,1L5oSaZAvZQUxcKDo9DcAdMHda27xP5Hi5,877,31
823,M,8/12/2019,11/27/2018,90,10,16j2uH8Z3eHzeAD31XWUJb24hDarru37MV,33,19
824,F,10/24/2019,6/23/2018,56,8,1LtUDe2a678fFniMpVkXHdXhqxZ55x25Hz,492,57
825,F,10/23/2019,11/11/2018,57,4,15uphfufzjpRgUsneUM6fjsCSnUg3FtQsS,291,1
826,J,6/10/2019,7/5/2018,99,7,19191GAbfzct4MeV6PGygD7ZT9Fg5ABJL7,796,6
827,I,9/3/2019,8/19/2018,100,6,1NvguvsWbRdMct9Y2wctSbkS7pqsxqH6YM,507,70
828,A,11/1/2019,5/22/2018,22,5,14ineTgLoa5z1YigW8xr6EjiETNQUcRqFV,262,93
829,F,7/20/2019,8/7/2018,93,2,135s5XDFUSHWeaeRS2ivRp4qdVNdn6bwAT,730,14
830,C,9/11/2019,7/26/2018,77,2,1FimdMC7ZnG2xvoZQqq2uKaeZSBrkaeroK,102,81
831,C,8/2/2019,6/27/2018,9,2,15tjmXcXqFzxkwwb2DANsYxe7esLCNZR3T,888,56
832,H,8/5/2019,4/25/2019,17,8,1H1fZKZSePgSNh9uxmY4shLNPGHmPEafii,297,45
833,F,8/7/2019,6/21/2018,99,8,1MCeDHAYRwc5wqCTK9H9KztECYmpxrsLtx,628,82
834,N,6/21/2019,6/14/2018,66,2,17qNxwvvmTrjvPsi1K6LZ1htH7x9thknwe,778,74
835,K,8/14/2019,9/6/2018,52,4,1PE1SUw63y9Hvx4hxeE6YiJKvmEBLjCVfe,89,91
836,N,10/29/2019,12/23/2018,57,3,1Csk9ULoHxfCVhbwPRQnRumhtd9M5j1eew,273,62
837,O,10/6/2019,7/12/2018,88,5,12pAmYikTv4WbRhM34hMkwYGLNLjrKGBJv,256,36
838,K,10/2/2019,12/14/2018,51,8,1KvF5rR9V2WgoxRYkjBsrsMmJoUW4aNKTt,746,73
839,O,6/19/2019,12/27/2018,1,9,12jAzUdYGug8pf41CMGDguZmgm1nQYDU8B,469,55
840,K,11/19/2019,7/12/2018,92,7,19fDKv8VmNhGgV71EVHgbHttrDa82fe8b,440,92
841,H,11/24/2019,6/26/2018,5,10,1MTBxJWS1bchs2bLGhAm42myAkKKFzzpzq,260,80
842,L,11/12/2019,10/19/2018,35,6,1NworFEByiS7NJEWFaXdu68XnQsd3wvXKR,758,41
843,K,9/6/2019,3/22/2019,54,2,12vkGnzz7TmGbj39WGi47XLhXvLQBdyjrj,352,72
844,G,9/15/2019,12/16/2018,1,4,1FKNKdoxRjsGirP2qAuexkzYu3gjZkj1fw,279,70
845,L,11/29/2019,6/16/2018,55,7,1KNQteDHLVg9fPz9JaymQd6WWXpJ4cxwDj,664,25
846,O,7/14/2019,2/1/2019,32,9,1151LTLuwnfu2iDJvLMyC27ai8KxeRxsmW,962,29
847,D,8/15/2019,7/8/2018,83,6,1JgbMMC4QKGeipiKNwYVsw2CvmDfsTNZn1,240,97
848,I,10/5/2019,9/18/2018,5,5,1PXWswcZto6SyNK13Z4XUvVBkdVamUau79,5,25
849,F,11/22/2019,2/4/2019,93,9,19vGNZYKGbs2KaoJD2CELJWfdNSC6BLgbn,6,62
850,C,9/8/2019,9/29/2018,80,8,1FWWB1zEpu1Nd8g1WrXGMktskXhmBWtrLs,992,25
851,E,8/19/2019,11/20/2018,15,4,1DxBwf4NyMiw5uy9tRoaYYqtFkirHT96ep,172,72
852,D,8/12/2019,8/17/2018,15,7,13NHzeTUBSh7fTF8ftnUekDDvF95YKLcHb,522,81
853,A,11/28/2019,12/3/2018,44,6,1KzCjEWYJnwBiUxpvBwe1r8h3M7h4izUj2,777,2
854,P,6/13/2019,12/2/2018,65,1,1K9APqXUbc6TbG7B36majprQdMXWrC5xDj,486,94
855,D,10/18/2019,6/25/2018,36,5,187uFBK8cgLvYzuFuy2pxa4Kp2yWVJHtVQ,741,27
856,H,7/8/2019,2/7/2019,24,10,1CG423gbjeG74nRHvg5AWYcsvsBUNJ7MEK,37,1
857,D,8/26/2019,4/6/2019,79,3,16WofaGoTe5GDxZ7KJSShwCDYg5rnWtDJL,101,45
858,C,9/15/2019,8/11/2018,7,9,1DfeGfc48B12xoMgLDMK4uxt7iAVkEP9Ca,290,29
859,A,6/11/2019,1/4/2019,30,3,1HrwZZEyc34f4rX4e66Qj9RMyKQ9kSESNc,353,13
860,N,8/31/2019,7/4/2018,11,10,131NZtQqNZLEyBDFAYFJn4Ww3J4s9qvxUF,944,76
861,K,10/11/2019,6/11/2018,56,3,136dxteeSMJKZKuZXECBFQkiygAQSPKCi8,774,55
862,B,8/14/2019,3/17/2019,66,1,1NZsQ7pepauxyd69BoaLJpiHgJ7vJgU2MP,491,15
863,M,11/16/2019,11/6/2018,29,1,12AWXWELN7PHHLpnkHcSjaHykp3tmEcXMb,644,95
864,I,9/23/2019,4/18/2019,87,8,1HkFk5yE8avWWnZxjEUREYSEJBj34XCwcE,663,57
865,D,11/17/2019,4/17/2019,28,2,1H6sFChXR7gFgTZA6uzC4A5gk2uaqZypZt,855,24
866,D,11/6/2019,12/6/2018,48,5,1PRZCnaPw7mg2x9ohbycYHSk8hHLAvmM1T,987,82
867,I,6/18/2019,3/1/2019,16,10,1P9sU8g9UsX4iJRWEbEd4xFApMByr3fiho,210,44
868,B,8/23/2019,4/11/2019,47,6,1JoxepcQ7wCbu2TGAsTEMTX7yr89hP5DzC,472,43
869,F,6/10/2019,7/13/2018,5,1,1Ji4Z2q7yVe7vAwfCdhu21BxuoN9hUyggd,912,3
870,J,8/7/2019,2/7/2019,77,6,15wjxqBFxxew4pwCdAzxFNtWPhrpPtsw6R,11,80
871,B,6/14/2019,1/17/2019,97,6,1LPkVaRuzCmyq9kH3bJhNdpxYai5u45Cnk,550,14
872,P,8/9/2019,6/5/2018,77,10,16muoTdJQJU317jdt1bS359WEcDKJ1Gwnd,363,36
873,E,6/9/2019,7/24/2018,79,5,1Cr4ew5bQndkUJuUwAZCAm9pjvFLCqix1P,926,44
874,J,7/8/2019,12/12/2018,89,4,1JMDwJ5XkA1nHyDxsAy7eSEfrwhcwGjX3A,319,16
875,H,9/7/2019,2/17/2019,49,1,12z1yx8QadADoPm54uqpxDgnFmfVt8XG3X,884,41
876,J,11/27/2019,1/15/2019,14,6,1JTfTggwxs6YBfW62SjBsSeei5B15kSvLk,424,62
877,I,7/5/2019,4/10/2019,38,6,1BbTp7tARntACPJcqpdfRu2oRjx56rUNMs,989,39
878,D,8/20/2019,2/1/2019,35,5,1JkEZEkbGxMYaZ3gHD5w2vuJe2qsEmFCzQ,37,39
879,D,6/14/2019,5/14/2018,29,1,1DT82nGpfB8tPJH56Do6GBXehwpqqo1Nb6,197,21
880,N,7/19/2019,11/15/2018,4,2,13rqiecFGRfDNDZUUDo262qzq2Y4xbEdN4,505,84
881,H,7/24/2019,1/24/2019,41,5,19TZA5Fq4tJJdceSL2e6wvwjkBFadh2nV8,66,46
882,D,11/14/2019,12/18/2018,78,10,1Hn1UCNasQJ62MATZNaEJgMQhnWMSr6hiu,133,60
883,F,11/7/2019,6/3/2018,9,1,15WRKbM3TXKCagQGg6pDxNRUCGNNB3BNgK,194,77
884,N,8/25/2019,2/12/2019,71,3,1D2SRvhzoyN8radHYmdrRuNLQTXgPpC5qB,491,27
885,A,7/8/2019,10/7/2018,65,10,14nhL6exsY1b4ERjDK5Hbec7Z73d2V4hpD,684,52
886,N,7/23/2019,10/13/2018,22,9,1YR7BYcqPm1aKz83AseAd4et3GGqrHZCa,826,75
887,G,11/21/2019,7/17/2018,77,8,1DTQrcq7Sk4xSFCUASS1kbAK3x7x1cdcTY,191,45
888,D,8/19/2019,9/5/2018,85,4,13f8NW1jcNPT1R9kdcTqRDRNTVW1VZ9X8T,717,63
889,L,9/14/2019,12/1/2018,48,2,1AkLQyGPPEyehGSjwTp6mZHKbcyoKWezpf,40,57
890,N,9/9/2019,7/4/2018,34,5,1BVF875uuqgdZSwMqRniYMbhd32bSqmfbY,1000,50
891,A,7/6/2019,7/26/2018,40,8,1NV7ShFoZdcbfrZYmnHKpBUzkpzu1xNq2o,795,63
892,P,10/15/2019,1/23/2019,57,8,197zFiN3RpLpYPjoB9DF7pvS6J7rwLRyx8,154,39
893,B,8/3/2019,5/21/2018,8,6,17RQnZXZkFmr7XpAsDVKpqRKgyREueB3X5,324,95
894,J,8/7/2019,6/2/2018,60,2,18coJrWpxF24cTQENWY2vU7AhrjEXU9AYY,725,31
895,O,10/19/2019,5/9/2018,14,10,1DpE32fFnstuQkrQNVEALLVD2YPvvHKNzs,927,82
896,H,9/16/2019,12/16/2018,80,3,19SvdNJXVbsAJ9Wu1RFqDW14wGw6PF1ZVB,911,51
897,J,11/11/2019,5/23/2018,35,3,14pEseyfYwC1dV6HP7uaof7xsBpdhDp62X,660,18
898,E,10/3/2019,11/5/2018,94,4,11FZocbWUHYPxAbLfSgndG9VRa2XkK6pe,162,63
899,L,11/14/2019,12/12/2018,94,8,1GJTBAVxpMP3GHAJbtMRtDmBuFVgXkR5jv,46,11
900,O,6/18/2019,3/21/2019,39,3,18Q271aLE8dfzrkjkS9NjqKASquGopLsAi,92,84
901,P,6/2/2019,11/29/2018,49,10,1BuosEJrKQojggAKmCB6kaDhLtocYhBaRy,150,2
902,A,7/25/2019,6/28/2018,100,8,1JL9fCCe3eA1gGmAjJHZTYynyQdWQTHz4b,367,10
903,O,7/18/2019,11/21/2018,30,4,1HqKA1dGdaNc77QpeQD7W41ALuZhqfaVUv,133,14
904,P,11/2/2019,12/3/2018,87,8,17jBrYQJiMMwoXHpVj11WusMxqdSR3QvBZ,481,35
905,O,6/28/2019,9/7/2018,79,5,17r3MEusdiANYiAowSUM7fCVPfLCghQqdC,405,79
906,G,8/6/2019,1/28/2019,9,2,15r1jzwFdbENNZutaS8CBKxmauZssJEQRC,869,54
907,E,6/30/2019,8/26/2018,15,6,1GAT4Wr6ny2s18V7fbG7oWnoD95pgV4EpQ,976,4
908,M,11/24/2019,10/1/2018,47,1,1LdZiEqvAhdVcb5GDJtQVRWrEoQn1QfLfR,878,66
909,C,9/27/2019,1/2/2019,43,6,1CrPAarrWwUsM7uYjn5LffmZ8YqsfQUnEm,559,68
910,J,8/11/2019,12/28/2018,51,3,1NW9bFJKxJze8Qr3KmZGfVCmY9sU3UnXYV,317,58
911,H,10/17/2019,11/2/2018,5,3,1t4hjVrvwbisB4wk1RbwBMLhHid11tvLw,855,22
912,M,7/22/2019,7/12/2018,22,7,1Epsm4EcFMPoAQn4HtJpk6osSgB1qG2TjS,570,22
913,C,9/23/2019,10/7/2018,18,7,1a3URjGvSD2bk3Vc8s62RM9rvMCFYct4V,613,63
914,K,10/27/2019,9/19/2018,34,6,1LFEkrziXJzK4AwUA2DN63hN1HrLuwkgqz,885,15
915,I,7/5/2019,6/4/2018,31,2,1Nij7cxkvWC6htN65zLSMWLfkmbQ7xXzvA,82,22
916,G,8/12/2019,1/17/2019,79,2,13VTipnPJ5Jr6gy5wmjXgV6Q5pfRSeXmWh,927,59
917,B,8/8/2019,9/10/2018,58,9,1EMod9YrXxxPnWtim1rBixZ4sScvcKPxuX,861,39
918,F,8/4/2019,3/4/2019,80,8,18Jvx9SbzYNBYgrFc7oTLdgGGwvktqhx4X,137,27
919,E,8/22/2019,6/4/2018,18,1,1LxPcGUzJNVdXZTyW4bkBCUxWmHfUtJ7mm,754,11
920,O,11/1/2019,7/10/2018,62,6,1GRFJAVX6CUioU2vEHuqtsMiCoBUAjk9Yx,248,8
921,O,7/20/2019,3/31/2019,2,8,1AYiYE2KKCiikdbVqsEBeQRhWFg28bdbFn,502,21
922,H,11/28/2019,10/31/2018,59,10,1KTBiCHQunSgnNG8JfMHFSd6ry76SGBeC6,573,81
923,H,9/18/2019,3/22/2019,64,10,1LGvhVbzcWnNxSArnC8ouPWo1JyJ5CUKkr,515,66
924,A,10/3/2019,6/23/2018,90,7,1549217ZjjEYfz6e6QPmMTJzitcWbTdueR,423,96
925,A,8/9/2019,5/10/2018,16,8,17S9w6nUa3TJ2NVHovXZnkn7FTewkLygJV,475,40
926,A,8/17/2019,1/28/2019,65,3,19eqygrczJ1bozoH9KwgqVtxQfXNJrR57C,909,27
927,N,11/19/2019,2/6/2019,32,3,1HH8h9sWk4xBkBt4RkcxHJaCSbDatmrvXM,264,53
928,D,8/31/2019,7/26/2018,9,1,1KyVCdShrGjemMHAnSLa8VRVTYfvzy5r6L,483,44
929,M,11/25/2019,3/4/2019,48,7,12fvbg4q1zWyiy3qfCvv88taqj1uDqmKDb,858,52
930,L,10/12/2019,10/6/2018,52,6,1DVtHhTJYkaXeTrjXCrepwUdivytxwNmAq,842,86
931,E,11/17/2019,5/26/2018,6,2,1K7mcfftks5LQvWS1oM7kcEL5394ABQZ6M,573,34
932,P,11/6/2019,12/4/2018,97,7,17wkNMXw8aAQPJgpYsBQR97TCzTJt1j7Wk,415,2
933,D,8/28/2019,7/9/2018,49,5,1GVHTmRrdXVxaPU48m4cncCqaAmv3MT74y,981,47
934,J,7/4/2019,1/25/2019,30,4,17DNtjLVLnksTdtS3kwuUJxAqKk2gJuCJE,149,25
935,H,8/31/2019,12/8/2018,80,1,1BJDt6wpzmonUsMXVovUqGPMPvLtVAsHXs,468,7
936,G,9/15/2019,9/22/2018,29,1,18xJss1xRdaHHS5tWpUntkV8hU7RPtuna6,986,79
937,M,6/11/2019,3/6/2019,69,6,1NbcMRECAsUgwrVaXLPDuhh7Xmb5C7ndMs,92,76
938,E,8/27/2019,2/20/2019,65,8,1BD12kYikuYPDa1uXyvi6XKr6f78s77W38,950,85
939,O,11/19/2019,6/23/2018,90,8,16u8tcRfQ1LBxLmJNHY4wvMfW25CP5wQcU,973,35
940,N,8/31/2019,12/11/2018,73,2,1F7bPQ6KsCkHtDZDBArR3EBuSt5fM8achW,901,1
941,N,8/26/2019,2/23/2019,91,2,13U7CozWCsgNcqqJ2qAhU3w8ERuB9TktTU,729,6
942,D,6/15/2019,7/19/2018,8,6,1D2AH55weRe9JaYjJhqvhV1rQM7kFME796,254,49
